0.00000e+000	0.00000e+000	2.50000e-003
0.00000e+000	2.50000e-003	5.00000e-003
0.00000e+000	7.50000e-003	4.68808e-003
0.00000e+000	1.25000e-002	4.45194e-003
0.00000e+000	1.75000e-002	4.32551e-003
0.00000e+000	2.25000e-002	4.30159e-003
0.00000e+000	2.75000e-002	4.32049e-003
0.00000e+000	3.25000e-002	4.35458e-003
0.00000e+000	3.75000e-002	4.39510e-003
0.00000e+000	4.25000e-002	4.43873e-003
0.00000e+000	4.75000e-002	4.48399e-003
0.00000e+000	5.25000e-002	4.53011e-003
0.00000e+000	5.75000e-002	4.57671e-003
0.00000e+000	6.25000e-002	4.62357e-003
0.00000e+000	6.75000e-002	4.67055e-003
0.00000e+000	7.25000e-002	4.71760e-003
0.00000e+000	7.75000e-002	4.76467e-003
0.00000e+000	8.25000e-002	4.81175e-003
0.00000e+000	8.75000e-002	4.85882e-003
0.00000e+000	9.25000e-002	4.90588e-003
0.00000e+000	9.75000e-002	4.95294e-003
0.00000e+000	1.02500e-001	5.00000e-003
0.00000e+000	1.07500e-001	5.04706e-003
0.00000e+000	1.12500e-001	5.09412e-003
0.00000e+000	1.17500e-001	5.14118e-003
0.00000e+000	1.22500e-001	5.18825e-003
0.00000e+000	1.27500e-001	5.23533e-003
0.00000e+000	1.32500e-001	5.28240e-003
0.00000e+000	1.37500e-001	5.32945e-003
0.00000e+000	1.42500e-001	5.37643e-003
0.00000e+000	1.47500e-001	5.42329e-003
0.00000e+000	1.52500e-001	5.46989e-003
0.00000e+000	1.57500e-001	5.51601e-003
0.00000e+000	1.62500e-001	5.56127e-003
0.00000e+000	1.67500e-001	5.60490e-003
0.00000e+000	1.72500e-001	5.64543e-003
0.00000e+000	1.77500e-001	5.67951e-003
0.00000e+000	1.82500e-001	5.69842e-003
0.00000e+000	1.87500e-001	5.67449e-003
0.00000e+000	1.92500e-001	5.54806e-003
0.00000e+000	1.97500e-001	1.56192e-003

2.50000e-001	0.00000e+000	2.50000e-003
2.50000e-001	2.50000e-003	5.00000e-003
2.50000e-001	7.50000e-003	4.03030e-003
2.50000e-001	1.25000e-002	3.22151e-003
2.50000e-001	1.75000e-002	2.71876e-003
2.50000e-001	2.25000e-002	2.53588e-003
2.50000e-001	2.75000e-002	2.52511e-003
2.50000e-001	3.25000e-002	2.60293e-003
2.50000e-001	3.75000e-002	2.72752e-003
2.50000e-001	4.25000e-002	2.87701e-003
2.50000e-001	4.75000e-002	3.03996e-003
2.50000e-001	5.25000e-002	3.21035e-003
2.50000e-001	5.75000e-002	3.38496e-003
2.50000e-001	6.25000e-002	3.56201e-003
2.50000e-001	6.75000e-002	3.74046e-003
2.50000e-001	7.25000e-002	3.91971e-003
2.50000e-001	7.75000e-002	4.09943e-003
2.50000e-001	8.25000e-002	4.27939e-003
2.50000e-001	8.75000e-002	4.45948e-003
2.50000e-001	9.25000e-002	4.63963e-003
2.50000e-001	9.75000e-002	4.81982e-003
2.50000e-001	1.02500e-001	5.00001e-003
2.50000e-001	1.07500e-001	5.18021e-003
2.50000e-001	1.12500e-001	5.36039e-003
2.50000e-001	1.17500e-001	5.54055e-003
2.50000e-001	1.22500e-001	5.72064e-003
2.50000e-001	1.27500e-001	5.90060e-003
2.50000e-001	1.32500e-001	6.08031e-003
2.50000e-001	1.37500e-001	6.25957e-003
2.50000e-001	1.42500e-001	6.43802e-003
2.50000e-001	1.47500e-001	6.61506e-003
2.50000e-001	1.52500e-001	6.78967e-003
2.50000e-001	1.57500e-001	6.96006e-003
2.50000e-001	1.62500e-001	7.12301e-003
2.50000e-001	1.67500e-001	7.27250e-003
2.50000e-001	1.72500e-001	7.39709e-003
2.50000e-001	1.77500e-001	7.47491e-003
2.50000e-001	1.82500e-001	7.46414e-003
2.50000e-001	1.87500e-001	7.28125e-003
2.50000e-001	1.92500e-001	6.77850e-003
2.50000e-001	1.97500e-001	2.21970e-003

7.50000e-001	0.00000e+000	2.18808e-003
7.50000e-001	2.50000e-003	3.90387e-003
7.50000e-001	7.50000e-003	3.75032e-003
